SEQ_NBR,SEQ_SCHD_START_DT,FLEET,BASE,DIVISION,SPOILAGE,TOTAL_BLOCKED_HRS,TOTAL_SPOILED_HRS,SEQ_CAL_DAYS,SEQ_DUTY_DAYS,SEQ_TTL_FLTTIME,MIN_FLYTIME_PER_LEG,MAX_LEGS_PER_DAY,SEQ_TTL_LEGS,MORETHAN2_321_LEGS,IN_SEQ_DHD,LAYOVER,SEQ_PATTERN,SEQ_START,FLIGHT_PATTERN,SEQ_START_HRS,SF_LOAD_TMS
28415,2024-07-14,737,ORD   ,D ,PARTIALLY SPOILED,10.77,8.2,2,2,10,154,3,4,0,0,15,ORD-DEN-ORD-IAH-ORD,Starts13:33,1624-1624-942-1168,13,2025-11-06 21:57:37.430
246,2025-01-19,777,DFW   ,I ,NOT SPOILED,,,3,2,19,540,1,2,0,0,25,DFW-LHR-DFW,Starts16:20,50-79,16,2025-11-06 21:57:37.430
1306,2024-03-19,777,MIA   ,I ,NOT SPOILED,18.75,,3,2,18,530,1,2,0,0,25,MIA-LHR-MIA,Starts20:50,38-39,20,2025-11-06 21:57:37.430
18537,2024-12-26,737,DFW   ,I ,FULLY SPOILED,,10.97,2,2,10,130,3,4,0,0,12,DFW-TQO-DFW-CVG-DFW,Starts8:18,159-159-799-808,8,2025-11-06 21:57:37.430
226,2025-02-17,777,DFW   ,I ,NOT SPOILED,,,3,2,19,540,1,2,0,0,25,DFW-LHR-DFW,Starts16:20,50-79,16,2025-11-06 21:57:37.430
19178,2025-03-10,737,DFW   ,I ,NOT SPOILED,,,3,3,13,86,2,4,0,0,18,DFW-SJO-CLT-BWI-DFW,Starts18:54,467-2788-1318-1213,18,2025-11-06 21:57:37.430
19259,2025-04-12,737,DFW   ,I ,NOT SPOILED,,,2,2,9,72,3,4,0,0,22,DFW-AUS-DFW-GUA-DFW,Starts7:8,1294-2196-1013-496,7,2025-11-06 21:57:37.430
3642,2024-09-22,320,CLT   ,I ,NOT SPOILED,7.25,,1,1,7,215,2,2,0,0,1,CLT-PUJ-CLT,Starts9:25,2404-2404,9,2025-11-06 21:57:37.430
3628,2024-12-03,320,CLT   ,I ,FULLY SPOILED,,5.92,1,1,5,111,3,3,0,0,1,CLT-ORD-PHL-CLT,Starts7:34,2843-2098-2346,7,2025-11-06 21:57:37.430
5915,2025-04-19,320,DFW   ,I ,NOT SPOILED,,,2,2,10,122,3,4,0,0,19,DFW-DEN-DFW-SJD-DFW,Starts8:35,2359-2078-2647-2647,8,2025-11-06 21:57:37.430
19496,2025-07-18,737,DFW   ,I ,NOT SPOILED,,,2,2,14,66,3,6,0,0,12,DFW-SNA-DFW-TUL-DFW-PVR-DFW,Starts8:10,2114-2114-2353-3095-1215-1215,8,2025-11-06 21:57:37.430
18629,2025-05-26,737,DFW   ,I ,PARTIALLY SPOILED,,2.28,2,2,10,130,3,4,0,0,18,DFW-BZE-MIA-ORF-DFW,Starts12:19,2451-534-775-2288,12,2025-11-06 21:57:37.430
20827,2024-03-28,737,DFW   ,I ,NOT SPOILED,11.73,,2,2,11,148,2,4,0,0,15,DFW-DCA-MCO-DCA-DFW,Starts7:6,1623-2509-2745-2954,7,2025-11-06 21:57:37.430
1192,2024-09-23,787,PHL   ,I ,NOT SPOILED,17.91,,3,2,17,500,1,2,0,0,26,PHL-FCO-PHL,Starts18:45,718-719,18,2025-11-06 21:57:37.430
5851,2025-06-08,320,DFW   ,I ,PARTIALLY SPOILED,,2.33,2,2,11,65,3,6,0,0,13,DFW-ECP-DFW-SLP-DFW-SAT-DFW,Starts13:14,1739-1739-861-1440-499-499,13,2025-11-06 21:57:37.430
21239,2024-03-27,737,MIA   ,I ,NOT SPOILED,15.4,,3,3,15,108,3,6,0,0,15,MIA-MBJ-MIA-ATL-MIA-CLO-MIA,Starts8:45,2611-2611-1237-2344-919-1142,8,2025-11-06 21:57:37.430
19490,2025-05-19,737,DFW   ,I ,NOT SPOILED,,,3,3,17,73,3,8,0,0,19,DFW-CZM-DFW-TUL-DFW-LAS-LAX-AUS-DFW,Starts10:15,1959-1959-2161-2264-1797-1595-539-789,10,2025-11-06 21:57:37.430
176,2025-05-13,777,DFW   ,I ,NOT SPOILED,,,3,2,27,770,1,2,0,0,24,DFW-ICN-DFW,Starts10:25,281-280,10,2025-11-06 21:57:37.430
3608,2024-07-28,320,CLT   ,I ,PARTIALLY SPOILED,10.53,4.75,2,2,10,61,3,6,0,0,17,CLT-RDU-CLT-TPA-CLT-NAS-CLT,Starts7:10,1906-1906-436-2538-859-859,7,2025-11-06 21:57:37.430
18711,2025-04-11,737,DFW   ,I ,PARTIALLY SPOILED,,2.75,3,3,17,165,2,5,0,0,21,DFW-MIA-BGI-MIA-SJO-DFW,Starts6:0,3055-849-849-597-476,6,2025-11-06 21:57:37.430
26550,2025-07-07,737,LAX   ,D ,NOT SPOILED,,,2,2,11,164,2,4,0,0,14,SNA-DFW-PIT-DFW-SNA,Starts8:15,2372-1761-1583-2457,8,2025-11-06 21:57:37.430
813,2024-08-08,777,MIA   ,I ,FULLY SPOILED,18.42,18.42,3,2,18,535,1,2,0,0,26,MIA-LHR-MIA,Starts19:10,38-39,19,2025-11-06 21:57:37.430
5430,2024-07-14,320,DCA   ,I ,PARTIALLY SPOILED,6.3,1.9,1,1,6,55,4,4,0,0,1,DCA-ORD-IND-ORD-DCA,Starts14:30,1187-1676-1676-903,14,2025-11-06 21:57:37.430
7160,2024-04-16,320,MIA   ,I ,NOT SPOILED,16.0,,3,3,16,70,3,5,0,0,18,MIA-LAX-DCA-MIA-NAS-MIA,Starts10:2,1526-1240-401-1421-1421,10,2025-11-06 21:57:37.430
5860,2025-04-17,320,DFW   ,I ,NOT SPOILED,,,1,1,6,170,2,2,0,0,1,DFW-CUN-DFW,Starts7:5,1343-1601,7,2025-11-06 21:57:37.430
21827,2024-03-10,737,MIA   ,I ,NOT SPOILED,11.51,,2,2,11,66,3,6,0,0,15,MIA-CUN-MIA-TPA-MIA-GUA-MIA,Starts7:0,2536-2464-2526-1740-1603-1006,7,2025-11-06 21:57:37.430
19419,2024-06-16,737,DFW   ,I ,NOT SPOILED,16.6,,3,3,16,66,3,8,0,0,15,DFW-RSW-DFW-AUS-SJD-AUS-DFW-ABQ-DFW,Starts9:31,2742-2742-789-2242-2242-612-928-928,9,2025-11-06 21:57:37.430
10227,2025-05-20,320,PHL   ,I ,NOT SPOILED,,,3,3,16,72,3,8,0,0,17,PHL-RSW-PHL-PIT-PHL-PIT-PHL-RSW-PHL,Starts13:35,1886-1886-2963-3316-347-2594-1886-1886,13,2025-11-06 21:57:37.430
521,2024-11-14,787,DFW   ,I ,NOT SPOILED,,,3,2,25,690,1,2,0,0,22,DFW-HND-DFW,Starts13:20,175-176,13,2025-11-06 21:57:37.430
18595,2024-07-28,737,DFW   ,I ,NOT SPOILED,16.17,,3,3,16,122,3,6,0,0,19,DFW-ATL-MIA-SDQ-MIA-LGA-DFW,Starts7:2,210-2482-987-987-2025-2437,7,2025-11-06 21:57:37.430
6636,2024-08-09,320,DFW   ,I ,FULLY SPOILED,16.22,16.22,3,3,16,75,3,8,0,0,16,DFW-JAC-ORD-DSM-DFW-SLP-DFW-XNA-DFW,Starts12:23,1883-2086-2856-1664-1117-1097-225-225,12,2025-11-06 21:57:37.430
4895,2025-04-21,320,CLT   ,I ,NOT SPOILED,,,3,3,16,108,3,8,0,0,14,CLT-RSW-CLT-BDL-CLT-XNA-ORD-LGA-CLT,Starts14:41,2018-2018-2169-845-2970-2912-1080-3221,14,2025-11-06 21:57:37.430
8785,2024-11-29,320,MIA   ,I ,NOT SPOILED,,,1,1,6,190,2,2,0,0,1,MIA-SKB-MIA,Starts10:26,318-318,10,2025-11-06 21:57:37.430
20148,2024-03-09,737,DFW   ,I ,NOT SPOILED,6.53,,1,1,6,165,2,2,0,0,0,DFW-ORF-DFW,Starts14:25,2288-2288,14,2025-11-06 21:57:37.430
5339,2024-04-28,320,CLT   ,I ,FULLY SPOILED,10.33,10.33,2,2,10,54,3,6,0,0,12,CLT-IAH-CLT-JAX-CLT-RDU-CLT,Starts7:12,2445-2445-1830-1973-1895-1895,7,2025-11-06 21:57:37.430
6158,2024-11-02,320,DFW   ,I ,NOT SPOILED,,,2,2,10,132,3,4,0,0,11,DFW-CUN-DFW-TUS-DFW,Starts8:9,1190-1068-785-2193,8,2025-11-06 21:57:37.430
19397,2024-12-19,737,DFW   ,I ,NOT SPOILED,,,1,1,6,179,2,2,0,0,0,DFW-SNA-DFW,Starts14:37,2659-2659,14,2025-11-06 21:57:37.430
324,2024-06-15,787,DFW   ,I ,FULLY SPOILED,27.41,27.42,3,2,27,770,1,2,0,0,25,DFW-ICN-DFW,Starts10:40,281-280,10,2025-11-06 21:57:37.430
