SEQ_NBR,SEQ_SCHD_START_DT,FLEET,BASE,DIVISION,SPOILAGE,TOTAL_BLOCKED_HRS,TOTAL_SPOILED_HRS,SEQ_CAL_DAYS,SEQ_DUTY_DAYS,SEQ_TTL_FLTTIME,MIN_FLYTIME_PER_LEG,MAX_LEGS_PER_DAY,SEQ_TTL_LEGS,MORETHAN2_321_LEGS,IN_SEQ_DHD,LAYOVER,SEQ_PATTERN,SEQ_START,FLIGHT_PATTERN,SEQ_START_HRS,SF_LOAD_TMS,clean_time,local_time,utc_flight_time,weather_time,VIS_MILES,PRECIP_INCHES,IS_STORM,IS_RAIN,IS_SPOILED,START_HOUR
21212,2024-12-22,737,MIA,I ,NOT SPOILED,,,2,2,11,155,3,4,0,0,12,MIA-SDQ-MIA-LGA-MIA,Starts8:41,2099-2099-2669-2040,8,2025-11-06 21:57:37.430,8:41,2024-12-22 08:41:00,2024-12-22 13:41:00,2024-12-22 12:53:00,9.993753,0.0,0.0,0.0,0,8
737,2024-12-22,787,LAX,I ,NOT SPOILED,,,3,2,22,595,1,2,0,0,28,LAX-HND-LAX,Starts9:45,27-26,9,2025-11-06 21:57:37.430,9:45,2024-12-22 09:45:00,2024-12-22 17:45:00,2024-12-22 16:53:00,6.995565,0.0,0.0,0.0,0,9
456,2024-12-22,787,DFW,I ,NOT SPOILED,,,3,2,25,680,1,2,0,0,22,DFW-HND-DFW,Starts13:45,175-176,13,2025-11-06 21:57:37.430,13:45,2024-12-22 13:45:00,2024-12-22 19:45:00,2024-12-22 18:51:00,9.993753,0.0,0.0,0.0,0,13
633,2024-12-22,777,LAX,I ,PARTIALLY SPOILED,,18.25,5,4,32,183,1,4,0,2,25,LAX-DFW-NRT-DFW-LAX,Starts12:36,1658-61-60-448,12,2025-11-06 21:57:37.430,12:36,2024-12-22 12:36:00,2024-12-22 20:36:00,2024-12-22 19:53:00,4.997187,0.0,0.0,0.0,1,12
18594,2024-12-22,737,DFW,I ,NOT SPOILED,,,1,1,7,201,2,2,0,0,0,DFW-LGA-DFW,Starts14:53,1636-1636,14,2025-11-06 21:57:37.430,14:53,2024-12-22 14:53:00,2024-12-22 20:53:00,2024-12-22 20:48:00,9.993753,0.0,0.0,0.0,0,14
19559,2024-12-23,737,DFW,I ,NOT SPOILED,,,3,3,16,69,3,6,0,0,16,DFW-DTW-DFW-IAH-MIA-GUA-DFW,Starts7:10,1715-1715-2438-324-1603-2110,7,2025-11-06 21:57:37.430,7:10,2024-12-23 07:10:00,2024-12-23 13:10:00,2024-12-23 12:50:00,9.993753,0.0,0.0,0.0,0,7
19560,2024-12-23,737,DFW,I ,PARTIALLY SPOILED,,3.93,3,3,17,106,3,8,0,0,19,DFW-ATL-DFW-ABQ-DFW-STL-DFW-HDN-DFW,Starts7:14,809-1276-9-3163-1362-2711-2851-2851,7,2025-11-06 21:57:37.430,7:14,2024-12-23 07:14:00,2024-12-23 13:14:00,2024-12-23 12:50:00,9.993753,0.0,0.0,0.0,1,7
20191,2024-12-23,737,MIA,I ,NOT SPOILED,,,1,1,6,185,2,2,0,0,1,MIA-SXM-MIA,Starts8:25,632-1972,8,2025-11-06 21:57:37.430,8:25,2024-12-23 08:25:00,2024-12-23 13:25:00,2024-12-23 12:53:00,9.993753,0.0,0.0,0.0,0,8
18664,2024-12-23,737,DFW,I ,PARTIALLY SPOILED,,5.78,2,2,11,155,3,4,0,0,11,DFW-GDL-DFW-CLE-DFW,Starts8:29,1830-1830-1484-2331,8,2025-11-06 21:57:37.430,8:29,2024-12-23 08:29:00,2024-12-23 14:29:00,2024-12-23 13:50:00,9.993753,0.0,0.0,0.0,1,8
214,2024-12-23,777,DFW,I ,NOT SPOILED,,,3,2,28,755,1,2,0,0,25,DFW-ICN-DFW,Starts10:10,281-280,10,2025-11-06 21:57:37.430,10:10,2024-12-23 10:10:00,2024-12-23 16:10:00,2024-12-23 15:47:00,9.993753,0.0,0.0,0.0,0,10
737,2024-12-23,787,LAX,I ,FULLY SPOILED,,22.25,3,2,22,595,1,2,0,0,28,LAX-HND-LAX,Starts9:45,27-26,9,2025-11-06 21:57:37.430,9:45,2024-12-23 09:45:00,2024-12-23 17:45:00,2024-12-23 17:34:00,2.9981880000000003,0.0,0.0,0.0,1,9
18592,2024-12-23,737,DFW,I ,NOT SPOILED,,,1,1,6,167,2,2,0,0,0,DFW-ORF-DFW,Starts14:25,2288-2288,14,2025-11-06 21:57:37.430,14:25,2024-12-23 14:25:00,2024-12-23 20:25:00,2024-12-23 19:55:00,9.993753,0.0,0.0,0.0,0,14
633,2024-12-23,777,LAX,I ,FULLY SPOILED,,32.25,5,4,32,183,1,4,0,2,25,LAX-DFW-NRT-DFW-LAX,Starts12:36,1658-61-60-448,12,2025-11-06 21:57:37.430,12:36,2024-12-23 12:36:00,2024-12-23 20:36:00,2024-12-23 19:53:00,4.997187,0.0,0.0,0.0,1,12
18594,2024-12-23,737,DFW,I ,NOT SPOILED,,,1,1,7,201,2,2,0,0,0,DFW-LGA-DFW,Starts14:53,1636-1636,14,2025-11-06 21:57:37.430,14:53,2024-12-23 14:53:00,2024-12-23 20:53:00,2024-12-23 19:55:00,9.993753,0.0,0.0,0.0,0,14
468,2024-12-23,787,DFW,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,24,DFW-LHR-DFW,Starts21:0,78-21,21,2025-11-06 21:57:37.430,21:0,2024-12-23 21:00:00,2024-12-24 03:00:00,2024-12-24 02:55:00,9.993753,0.0,0.0,0.0,0,21
19614,2024-12-24,737,DFW,I ,PARTIALLY SPOILED,,3.25,3,3,15,84,3,6,0,0,14,DFW-SNA-DFW-MSY-DFW-GSO-DFW,Starts8:15,2114-2114-1584-1871-2205-2846,8,2025-11-06 21:57:37.430,8:15,2024-12-24 08:15:00,2024-12-24 14:15:00,2024-12-24 13:48:00,9.993753,0.0,0.0,0.0,1,8
5783,2024-12-24,320,DFW,I ,NOT SPOILED,,,1,1,6,175,2,2,0,0,0,DFW-ONT-DFW,Starts8:36,1820-1820,8,2025-11-06 21:57:37.430,8:36,2024-12-24 08:36:00,2024-12-24 14:36:00,2024-12-24 13:48:00,9.993753,0.0,0.0,0.0,0,8
633,2024-12-24,777,LAX,I ,FULLY SPOILED,,32.25,5,4,32,183,1,4,0,2,25,LAX-DFW-NRT-DFW-LAX,Starts12:36,1658-61-60-448,12,2025-11-06 21:57:37.430,12:36,2024-12-24 12:36:00,2024-12-24 20:36:00,2024-12-24 20:36:00,1.748736,0.0,0.0,0.0,1,12
20209,2024-12-25,737,MIA,I ,NOT SPOILED,,,2,2,11,115,3,4,0,0,18,MIA-BOG-MIA-CUN-MIA,Starts8:40,1145-1130-158-1723,8,2025-11-06 21:57:37.430,8:40,2024-12-25 08:40:00,2024-12-25 13:40:00,2024-12-25 12:53:00,9.993753,0.0,0.0,0.0,0,8
633,2024-12-25,777,LAX,I ,PARTIALLY SPOILED,,6.58,5,4,32,183,1,4,0,2,25,LAX-DFW-NRT-DFW-LAX,Starts12:36,1658-61-60-448,12,2025-11-06 21:57:37.430,12:36,2024-12-25 12:36:00,2024-12-25 20:36:00,2024-12-25 19:53:00,9.993753,0.0,0.0,0.0,1,12
233,2024-12-25,777,DFW,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,25,DFW-LHR-DFW,Starts15:15,20-51,15,2025-11-06 21:57:37.430,15:15,2024-12-25 15:15:00,2024-12-25 21:15:00,2024-12-25 20:47:00,9.993753,0.0,0.0,0.0,0,15
18623,2024-12-26,737,DFW,I ,PARTIALLY SPOILED,,9.57,3,3,15,66,3,6,0,1,15,DFW-CUN-DFW-AUS-DFW-GUA-DFW,Starts7:8,1343-1601-2878-1595-1013-2110,7,2025-11-06 21:57:37.430,7:8,2024-12-26 07:08:00,2024-12-26 13:08:00,2024-12-26 12:35:00,3.997377,0.0,0.0,0.0,1,7
20213,2024-12-26,737,MIA,I ,NOT SPOILED,,,2,2,11,155,3,4,0,0,12,MIA-SDQ-MIA-LGA-MIA,Starts8:41,2099-2099-2669-2040,8,2025-11-06 21:57:37.430,8:41,2024-12-26 08:41:00,2024-12-26 13:41:00,2024-12-26 12:53:00,9.993753,0.0,0.0,0.0,0,8
9714,2024-12-26,320,PHL,I ,NOT SPOILED,,,1,1,7,220,2,2,0,0,1,PHL-MBJ-PHL,Starts8:45,2622-2622,8,2025-11-06 21:57:37.430,8:45,2024-12-26 08:45:00,2024-12-26 13:45:00,2024-12-26 12:54:00,9.993753,0.0,0.0,0.0,0,8
18537,2024-12-26,737,DFW,I ,FULLY SPOILED,,10.97,2,2,10,130,3,4,0,0,12,DFW-TQO-DFW-CVG-DFW,Starts8:18,159-159-799-808,8,2025-11-06 21:57:37.430,8:18,2024-12-26 08:18:00,2024-12-26 14:18:00,2024-12-26 12:35:00,3.997377,0.0,0.0,0.0,1,8
7449,2024-12-26,320,DFW,I ,FULLY SPOILED,,11.42,2,2,11,169,3,4,0,0,12,DFW-SLC-DFW-SLC-DFW,Starts9:4,2066-2066-2976-644,9,2025-11-06 21:57:37.430,9:4,2024-12-26 09:04:00,2024-12-26 15:04:00,2024-12-26 14:48:00,1.4990940000000001,0.0,0.0,0.0,1,9
21361,2024-12-26,737,MIA,I ,NOT SPOILED,,,3,3,16,109,3,7,0,0,15,MIA-TQO-CLT-BOS-CLT-DTW-CLT-MIA,Starts10:15,172-342-1978-3040-1358-1033-1642,10,2025-11-06 21:57:37.430,10:15,2024-12-26 10:15:00,2024-12-26 15:15:00,2024-12-26 15:00:00,9.936,0.0,0.0,0.0,0,10
19690,2024-12-26,737,DFW,I ,FULLY SPOILED,,7.17,1,1,7,215,2,2,0,0,1,DFW-GUA-DFW,Starts10:20,1013-496,10,2025-11-06 21:57:37.430,10:20,2024-12-26 10:20:00,2024-12-26 16:20:00,2024-12-26 15:47:00,2.9981880000000003,0.0,0.0,0.0,1,10
20298,2024-12-26,737,MIA,I ,NOT SPOILED,,,2,2,10,115,3,4,0,0,17,MIA-CUN-MIA-LGA-MIA,Starts13:0,1730-2577-1701-3297,13,2025-11-06 21:57:37.430,13:0,2024-12-26 13:00:00,2024-12-26 18:00:00,2024-12-26 18:00:00,9.936,0.0,0.0,0.0,0,13
456,2024-12-26,787,DFW,I ,NOT SPOILED,,,3,2,25,680,1,2,0,0,22,DFW-HND-DFW,Starts13:45,175-176,13,2025-11-06 21:57:37.430,13:45,2024-12-26 13:45:00,2024-12-26 19:45:00,2024-12-26 18:54:00,9.993753,0.0,0.0,0.0,0,13
633,2024-12-26,777,LAX,I ,PARTIALLY SPOILED,,6.58,5,4,32,183,1,4,0,2,25,LAX-DFW-NRT-DFW-LAX,Starts12:36,1658-61-60-448,12,2025-11-06 21:57:37.430,12:36,2024-12-26 12:36:00,2024-12-26 20:36:00,2024-12-26 19:53:00,9.993753,0.0,0.0,0.0,1,12
7485,2024-12-26,320,DFW,I ,FULLY SPOILED,,5.68,1,1,5,151,2,2,0,0,0,DFW-RSW-DFW,Starts15:6,2736-2736,15,2025-11-06 21:57:37.430,15:6,2024-12-26 15:06:00,2024-12-26 21:06:00,2024-12-26 20:50:00,9.993753,0.0,0.0,0.0,1,15
233,2024-12-26,777,DFW,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,25,DFW-LHR-DFW,Starts15:15,20-51,15,2025-11-06 21:57:37.430,15:15,2024-12-26 15:15:00,2024-12-26 21:15:00,2024-12-26 20:50:00,9.993753,0.0,0.0,0.0,0,15
1299,2024-12-26,787,ORD,I ,NOT SPOILED,,,3,2,16,470,1,2,0,0,26,ORD-LHR-ORD,Starts18:25,86-91,18,2025-11-06 21:57:37.430,18:25,2024-12-26 18:25:00,2024-12-27 00:25:00,2024-12-27 00:00:00,2.9808000000000003,0.0,0.0,0.0,0,18
1031,2024-12-26,777,MIA,I ,NOT SPOILED,,,3,2,18,525,1,2,0,0,25,MIA-LHR-MIA,Starts19:55,38-39,19,2025-11-06 21:57:37.430,19:55,2024-12-26 19:55:00,2024-12-27 00:55:00,2024-12-27 00:53:00,9.993753,0.0,0.0,0.0,0,19
468,2024-12-26,787,DFW,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,24,DFW-LHR-DFW,Starts21:0,78-21,21,2025-11-06 21:57:37.430,21:0,2024-12-26 21:00:00,2024-12-27 03:00:00,2024-12-27 02:55:00,9.993753,0.0,0.0,0.0,0,21
1178,2024-12-26,787,MIA,I ,NOT SPOILED,,,4,2,18,535,1,2,0,0,36,MIA-EZE-MIA,Starts23:50,931-908,23,2025-11-06 21:57:37.430,23:50,2024-12-26 23:50:00,2024-12-27 04:50:00,2024-12-27 03:53:00,9.993753,0.0,0.0,0.0,0,23
18507,2024-12-27,737,DFW,I ,NOT SPOILED,,,1,1,6,179,2,2,0,0,1,DFW-SNA-DFW,Starts7:4,1331-1331,7,2025-11-06 21:57:37.430,7:4,2024-12-27 07:04:00,2024-12-27 13:04:00,2024-12-27 12:47:00,4.997187,0.0,0.0,0.0,0,7
19736,2024-12-27,737,DFW,I ,NOT SPOILED,,,3,3,16,128,3,6,0,0,20,DFW-ATL-MIA-XPL-MIA-LGA-DFW,Starts7:14,809-1049-517-1096-2025-2088,7,2025-11-06 21:57:37.430,7:14,2024-12-27 07:14:00,2024-12-27 13:14:00,2024-12-27 12:47:00,4.997187,0.0,0.0,0.0,0,7
20199,2024-12-27,737,MIA,I ,NOT SPOILED,,,2,2,10,68,3,4,0,0,12,MIA-MBJ-DFW-AUS-MIA,Starts8:31,2611-1824-3097-2294,8,2025-11-06 21:57:37.430,8:31,2024-12-27 08:31:00,2024-12-27 13:31:00,2024-12-27 12:53:00,9.993753,0.0,0.0,0.0,0,8
21417,2024-12-27,737,MIA,I ,NOT SPOILED,,,3,3,17,85,3,8,0,0,18,MIA-MBJ-MIA-SAP-MIA-MCO-ORD-RDU-MIA,Starts9:59,2618-3183-2125-2112-3200-2142-533-1891,9,2025-11-06 21:57:37.430,9:59,2024-12-27 09:59:00,2024-12-27 14:59:00,2024-12-27 14:53:00,9.993753,0.0,0.0,0.0,0,9
737,2024-12-27,787,LAX,I ,NOT SPOILED,,,3,2,22,595,1,2,0,0,28,LAX-HND-LAX,Starts9:45,27-26,9,2025-11-06 21:57:37.430,9:45,2024-12-27 09:45:00,2024-12-27 17:45:00,2024-12-27 17:21:00,3.997377,0.0,0.0,0.0,0,9
456,2024-12-27,787,DFW,I ,NOT SPOILED,,,3,2,25,680,1,2,0,0,22,DFW-HND-DFW,Starts13:45,175-176,13,2025-11-06 21:57:37.430,13:45,2024-12-27 13:45:00,2024-12-27 19:45:00,2024-12-27 18:47:00,9.993753,0.0,0.0,0.0,0,13
633,2024-12-27,777,LAX,I ,FULLY SPOILED,,32.25,5,4,32,183,1,4,0,2,25,LAX-DFW-NRT-DFW-LAX,Starts12:36,1658-61-60-448,12,2025-11-06 21:57:37.430,12:36,2024-12-27 12:36:00,2024-12-27 20:36:00,2024-12-27 20:11:00,2.9981880000000003,0.0,0.0,0.0,1,12
124,2024-12-27,777,CLT,I ,NOT SPOILED,,,3,2,18,500,1,2,0,0,24,CLT-FRA-CLT,Starts18:30,704-705,18,2025-11-06 21:57:37.430,18:30,2024-12-27 18:30:00,2024-12-27 23:30:00,2024-12-27 22:52:00,0.999189,0.0,0.0,0.0,0,18
1490,2024-12-27,787,PHL,I ,NOT SPOILED,,,3,2,18,495,1,2,0,0,27,PHL-FCO-PHL,Starts18:45,718-719,18,2025-11-06 21:57:37.430,18:45,2024-12-27 18:45:00,2024-12-27 23:45:00,2024-12-27 22:54:00,9.993753,0.0,0.0,0.0,0,18
20330,2024-12-27,737,MIA,I ,FULLY SPOILED,,10.75,2,2,10,135,3,4,0,0,11,MIA-PHL-MIA-SDQ-MIA,Starts18:49,3237-3060-1574-1574,18,2025-11-06 21:57:37.430,18:49,2024-12-27 18:49:00,2024-12-27 23:49:00,2024-12-27 22:53:00,9.993753,0.0,0.0,0.0,1,18
1498,2024-12-27,787,PHL,I ,NOT SPOILED,,,3,2,16,440,1,2,0,0,27,PHL-BCN-PHL,Starts19:40,742-743,19,2025-11-06 21:57:37.430,19:40,2024-12-27 19:40:00,2024-12-28 00:40:00,2024-12-28 00:00:00,9.936,0.0,0.0,0.0,0,19
468,2024-12-27,787,DFW,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,24,DFW-LHR-DFW,Starts21:0,78-21,21,2025-11-06 21:57:37.430,21:0,2024-12-27 21:00:00,2024-12-28 03:00:00,2024-12-28 02:55:00,9.993753,0.0,0.0,0.0,0,21
18507,2024-12-28,737,DFW,I ,NOT SPOILED,,,1,1,6,179,2,2,0,0,1,DFW-SNA-DFW,Starts7:4,1331-1331,7,2025-11-06 21:57:37.430,7:4,2024-12-28 07:04:00,2024-12-28 13:04:00,2024-12-28 12:50:00,6.995565,0.0,0.0,0.0,0,7
20213,2024-12-28,737,MIA,I ,NOT SPOILED,,,2,2,11,155,3,4,0,0,12,MIA-SDQ-MIA-LGA-MIA,Starts8:41,2099-2099-2669-2040,8,2025-11-06 21:57:37.430,8:41,2024-12-28 08:41:00,2024-12-28 13:41:00,2024-12-28 12:53:00,9.993753,0.0,0.0,0.0,0,8
21663,2024-12-28,737,ORD,I ,NOT SPOILED,,,1,1,7,210,2,2,0,0,1,ORD-NAS-ORD,Starts8:5,2825-2825,8,2025-11-06 21:57:37.430,8:5,2024-12-28 08:05:00,2024-12-28 14:05:00,2024-12-28 13:51:00,9.993753,0.0,0.0,0.0,0,8
737,2024-12-28,787,LAX,I ,NOT SPOILED,,,3,2,22,595,1,2,0,0,28,LAX-HND-LAX,Starts9:45,27-26,9,2025-11-06 21:57:37.430,9:45,2024-12-28 09:45:00,2024-12-28 17:45:00,2024-12-28 16:53:00,2.9981880000000003,0.0,0.0,0.0,0,9
19790,2024-12-28,737,DFW,I ,NOT SPOILED,,,2,2,11,128,3,4,0,0,18,DFW-MTJ-DFW-RIC-DFW,Starts12:29,665-665-3037-2349,12,2025-11-06 21:57:37.430,12:29,2024-12-28 12:29:00,2024-12-28 18:29:00,2024-12-28 17:50:00,9.993753,0.0,0.0,0.0,0,12
456,2024-12-28,787,DFW,I ,NOT SPOILED,,,3,2,25,680,1,2,0,0,22,DFW-HND-DFW,Starts13:45,175-176,13,2025-11-06 21:57:37.430,13:45,2024-12-28 13:45:00,2024-12-28 19:45:00,2024-12-28 19:25:00,9.993753,0.0,0.0,0.0,0,13
119,2024-12-28,777,CLT,I ,NOT SPOILED,,,3,2,19,530,1,2,0,0,25,CLT-MUC-CLT,Starts16:40,716-717,16,2025-11-06 21:57:37.430,16:40,2024-12-28 16:40:00,2024-12-28 21:40:00,2024-12-28 21:19:00,1.4990940000000001,0.0,0.0,0.0,0,16
1490,2024-12-28,787,PHL,I ,NOT SPOILED,,,3,2,18,495,1,2,0,0,27,PHL-FCO-PHL,Starts18:45,718-719,18,2025-11-06 21:57:37.430,18:45,2024-12-28 18:45:00,2024-12-28 23:45:00,2024-12-28 23:36:00,5.996376000000001,0.0078000000000000005,0.0,0.0,0,18
1299,2024-12-28,787,ORD,I ,FULLY SPOILED,,16.67,3,2,16,470,1,2,0,0,26,ORD-LHR-ORD,Starts18:25,86-91,18,2025-11-06 21:57:37.430,18:25,2024-12-28 18:25:00,2024-12-29 00:25:00,2024-12-29 00:00:00,9.936,0.0,0.0,0.0,1,18
1498,2024-12-28,787,PHL,I ,NOT SPOILED,,,3,2,16,440,1,2,0,0,27,PHL-BCN-PHL,Starts19:40,742-743,19,2025-11-06 21:57:37.430,19:40,2024-12-28 19:40:00,2024-12-29 00:40:00,2024-12-29 00:28:00,2.9981880000000003,0.0078000000000000005,0.0,0.0,0,19
1031,2024-12-28,777,MIA,I ,NOT SPOILED,,,3,2,18,525,1,2,0,0,25,MIA-LHR-MIA,Starts19:55,38-39,19,2025-11-06 21:57:37.430,19:55,2024-12-28 19:55:00,2024-12-29 00:55:00,2024-12-29 00:53:00,9.993753,0.0,0.0,0.0,0,19
468,2024-12-28,787,DFW,I ,FULLY SPOILED,,19.5,3,2,19,545,1,2,0,0,24,DFW-LHR-DFW,Starts21:0,78-21,21,2025-11-06 21:57:37.430,21:0,2024-12-28 21:00:00,2024-12-29 03:00:00,2024-12-29 02:55:00,0.7495470000000001,0.0,0.0,0.0,1,21
20173,2024-12-29,737,MIA,I ,PARTIALLY SPOILED,,5.68,3,3,15,73,3,6,0,0,15,MIA-PAP-MIA-MCO-MIA-UIO-MIA,Starts7:0,819-819-359-2894-2163-372,7,2025-11-06 21:57:37.430,7:0,2024-12-29 07:00:00,2024-12-29 12:00:00,2024-12-29 12:00:00,5.589,0.507,0.0,0.0,1,7
18514,2024-12-29,737,DFW,I ,NOT SPOILED,,,1,1,6,175,2,2,0,0,1,DFW-CUN-DFW,Starts7:8,1343-1601,7,2025-11-06 21:57:37.430,7:8,2024-12-29 07:08:00,2024-12-29 13:08:00,2024-12-29 12:46:00,9.993753,0.0,0.0,0.0,0,7
19817,2024-12-29,737,DFW,I ,FULLY SPOILED,,16.13,3,3,16,110,2,5,0,0,18,DFW-BNA-MIA-CLO-MIA-DFW,Starts7:40,1367-1342-919-1142-2038,7,2025-11-06 21:57:37.430,7:40,2024-12-29 07:40:00,2024-12-29 13:40:00,2024-12-29 12:46:00,9.993753,0.0,0.0,0.0,1,7
20215,2024-12-29,737,MIA,I ,NOT SPOILED,,,1,1,6,180,2,2,0,0,1,MIA-SJO-MIA,Starts8:42,2559-1538,8,2025-11-06 21:57:37.430,8:42,2024-12-29 08:42:00,2024-12-29 13:42:00,2024-12-29 12:53:00,5.996376000000001,0.078,0.0,0.0,0,8
18538,2024-12-29,737,DFW,I ,NOT SPOILED,,,1,1,6,170,2,2,0,0,1,DFW-TQO-DFW,Starts8:18,159-159,8,2025-11-06 21:57:37.430,8:18,2024-12-29 08:18:00,2024-12-29 14:18:00,2024-12-29 13:50:00,6.995565,0.0,0.0,0.0,0,8
19821,2024-12-29,737,DFW,I ,PARTIALLY SPOILED,,5.78,2,2,11,155,3,4,0,0,11,DFW-RSW-DFW-CLE-DFW,Starts8:31,1656-1656-1484-2331,8,2025-11-06 21:57:37.430,8:31,2024-12-29 08:31:00,2024-12-29 14:31:00,2024-12-29 13:50:00,6.995565,0.0,0.0,0.0,1,8
214,2024-12-29,777,DFW,I ,NOT SPOILED,,,3,2,28,755,1,2,0,0,25,DFW-ICN-DFW,Starts10:10,281-280,10,2025-11-06 21:57:37.430,10:10,2024-12-29 10:10:00,2024-12-29 16:10:00,2024-12-29 15:46:00,6.995565,0.0,0.0,0.0,0,10
456,2024-12-29,787,DFW,I ,NOT SPOILED,,,3,2,25,680,1,2,0,0,22,DFW-HND-DFW,Starts13:45,175-176,13,2025-11-06 21:57:37.430,13:45,2024-12-29 13:45:00,2024-12-29 19:45:00,2024-12-29 18:52:00,9.993753,0.0,0.0,0.0,0,13
233,2024-12-29,777,DFW,I ,NOT SPOILED,,,3,2,19,545,1,2,0,0,25,DFW-LHR-DFW,Starts15:15,20-51,15,2025-11-06 21:57:37.430,15:15,2024-12-29 15:15:00,2024-12-29 21:15:00,2024-12-29 20:48:00,9.993753,0.0,0.0,0.0,0,15
119,2024-12-29,777,CLT,I ,FULLY SPOILED,,19.17,3,2,19,530,1,2,0,0,25,CLT-MUC-CLT,Starts16:40,716-717,16,2025-11-06 21:57:37.430,16:40,2024-12-29 16:40:00,2024-12-29 21:40:00,2024-12-29 21:00:00,9.936,0.0,0.0,0.0,1,16
21528,2024-12-29,737,MIA,I ,NOT SPOILED,,,3,3,16,84,3,7,0,0,14,MIA-CLT-CLE-DFW-MSY-MIA-AUA-MIA,Starts17:14,3041-3005-1554-1584-386-1028-1028,17,2025-11-06 21:57:37.430,17:14,2024-12-29 17:14:00,2024-12-29 22:14:00,2024-12-29 21:53:00,9.993753,0.0,0.0,0.0,0,17
806,2024-12-29,777,LGA,I ,NOT SPOILED,,,3,2,14,410,1,2,0,0,31,JFK-LHR-JFK,Starts19:0,100-105,19,2025-11-06 21:57:37.430,19:0,2024-12-29 19:00:00,2024-12-30 00:00:00,2024-12-30 00:00:00,9.936,0.0,0.0,0.0,0,19
1299,2024-12-29,787,ORD,I ,NOT SPOILED,,,3,2,16,470,1,2,0,0,26,ORD-LHR-ORD,Starts18:25,86-91,18,2025-11-06 21:57:37.430,18:25,2024-12-29 18:25:00,2024-12-30 00:25:00,2024-12-30 00:00:00,7.452,0.351,0.0,0.0,0,18
643,2024-12-29,777,LAX,I ,FULLY SPOILED,,22.25,3,2,22,645,1,2,0,0,22,LAX-LHR-LAX,Starts17:15,134-137,17,2025-11-06 21:57:37.430,17:15,2024-12-29 17:15:00,2024-12-30 01:15:00,2024-12-30 00:53:00,9.993753,0.0,0.0,0.0,1,17
5181,2024-12-30,320,CLT,I ,NOT SPOILED,,,2,2,10,97,3,5,0,0,13,CLT-BOS-CLT-BOS-PHL-CLT,Starts7:10,1413-2218-1886-1427-847,7,2025-11-06 21:57:37.430,7:10,2024-12-30 07:10:00,2024-12-30 12:10:00,2024-12-30 12:00:00,9.936,0.1989,0.0,0.0,0,7
19854,2024-12-30,737,DFW,I ,NOT SPOILED,,,2,2,10,145,2,4,0,0,14,DFW-ORD-TPA-ORD-DFW,Starts7:0,1106-2627-354-1109,7,2025-11-06 21:57:37.430,7:0,2024-12-30 07:00:00,2024-12-30 13:00:00,2024-12-30 12:47:00,9.993753,0.0,0.0,0.0,0,7
18499,2024-12-30,737,DFW,I ,NOT SPOILED,,,1,1,6,162,2,2,0,0,0,DFW-FLL-DFW,Starts7:0,1429-1429,7,2025-11-06 21:57:37.430,7:0,2024-12-30 07:00:00,2024-12-30 13:00:00,2024-12-30 12:47:00,9.993753,0.0,0.0,0.0,0,7
18507,2024-12-30,737,DFW,I ,NOT SPOILED,,,1,1,6,179,2,2,0,0,1,DFW-SNA-DFW,Starts7:4,1331-1331,7,2025-11-06 21:57:37.430,7:4,2024-12-30 07:04:00,2024-12-30 13:04:00,2024-12-30 12:47:00,9.993753,0.0,0.0,0.0,0,7
20209,2024-12-30,737,MIA,I ,NOT SPOILED,,,2,2,11,115,3,4,0,0,18,MIA-BOG-MIA-CUN-MIA,Starts8:40,1145-1130-158-1723,8,2025-11-06 21:57:37.430,8:40,2024-12-30 08:40:00,2024-12-30 13:40:00,2024-12-30 12:53:00,9.993753,0.0,0.0,0.0,0,8
20215,2024-12-30,737,MIA,I ,NOT SPOILED,,,1,1,6,180,2,2,0,0,1,MIA-SJO-MIA,Starts8:42,2559-1538,8,2025-11-06 21:57:37.430,8:42,2024-12-30 08:42:00,2024-12-30 13:42:00,2024-12-30 12:53:00,9.993753,0.0,0.0,0.0,0,8
7718,2024-12-30,320,DFW,I ,NOT SPOILED,,,2,2,15,68,3,6,0,0,13,DFW-AUS-SNA-AUS-DFW-LAX-DFW,Starts8:8,1304-1697-1697-377-2543-2543,8,2025-11-06 21:57:37.430,8:8,2024-12-30 08:08:00,2024-12-30 14:08:00,2024-12-30 13:50:00,9.993753,0.0,0.0,0.0,0,8
19864,2024-12-30,737,DFW,I ,FULLY SPOILED,,6.43,1,1,6,183,2,2,0,0,1,DFW-SNA-DFW,Starts8:15,2114-2114,8,2025-11-06 21:57:37.430,8:15,2024-12-30 08:15:00,2024-12-30 14:15:00,2024-12-30 13:50:00,9.993753,0.0,0.0,0.0,1,8
7726,2024-12-30,320,DFW,I ,FULLY SPOILED,,12.38,2,2,12,150,2,4,0,0,14,DFW-MIA-SJU-CLT-DFW,Starts8:25,404-967-1852-3108,8,2025-11-06 21:57:37.430,8:25,2024-12-30 08:25:00,2024-12-30 14:25:00,2024-12-30 13:50:00,9.993753,0.0,0.0,0.0,1,8
